,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
19,0.05614973262031926,-0.1131578947368419,0.7222222222222222,-0.4442318729672852,-0.5789473684210527,-0.5449591280653951,-0.4979757085020243,0.5171426770064941,324000.0,1.0,0.0,0.0,0.0,0.0
20,0.4171122994652418,-0.3578947368421047,-0.3333333333333333,0.002678400612205854,-0.24436090225563908,-0.035422343324250684,-0.21862348178137653,0.19297648319778077,160100.0,1.0,0.0,0.0,0.0,0.0
21,0.08823529411764672,-0.06052631578947466,0.8888888888888888,0.17409603979338054,1.0902255639097744,1.4100817438692097,1.1578947368421053,-0.3945274572851649,169200.0,1.0,0.0,0.0,0.0,0.0
22,-0.8983957219251347,0.9552631578947346,-0.2777777777777778,-0.4641285632293859,-0.8458646616541353,-0.7302452316076294,-0.7935222672064778,1.4293171931151882,291700.0,0.0,1.0,0.0,0.0,0.0
23,0.050802139037432616,-0.08157894736842156,0.2222222222222222,-0.3370958484790511,-0.04887218045112782,0.047683923705722074,-0.12550607287449392,0.3329928756068345,339100.0,1.0,0.0,0.0,0.0,0.0
24,0.33155080213903654,0.04736842105263145,-1.2222222222222223,1.061794528410178,0.6992481203007519,0.829700272479564,0.6234817813765182,-0.051295630792510004,98300.0,0.0,1.0,0.0,0.0,0.0
25,0.16310160427807494,-0.1315789473684209,-0.05555555555555555,0.3830112875454372,0.23684210526315788,0.9318801089918256,0.32388663967611336,0.5493726751150624,180600.0,1.0,0.0,0.0,0.0,0.0
26,0.2326203208556165,-0.18421052631579002,-0.2777777777777778,0.2865888655060264,0.5676691729323309,-0.5449591280653951,0.5101214574898786,-0.5306096715213418,72300.0,1.0,0.0,0.0,0.0,0.0
27,0.23529411764705793,-0.06315789473684255,0.1111111111111111,-0.27051846183279127,-0.41729323308270677,0.35013623978201636,-0.29554655870445345,0.20230754681293744,128400.0,0.0,1.0,0.0,0.0,0.0
28,0.390374331550801,-0.45526315789473737,0.16666666666666666,0.07461258848287737,0.2518796992481203,0.21389645776566757,0.27125506072874495,-0.1687157177983733,136700.0,0.0,0.0,0.0,0.0,1.0
29,-0.1951871657754024,0.4605263157894732,-0.6111111111111112,0.25291754352400997,0.13157894736842105,0.45776566757493187,0.145748987854251,-0.7631801273564088,48700.0,0.0,1.0,0.0,0.0,0.0
30,0.16577540106952016,-0.128947368421053,0.05555555555555555,0.7273770805433327,0.8383458646616542,0.5858310626702997,0.9109311740890689,0.11812622154971314,183400.0,1.0,0.0,0.0,0.0,0.0
31,0.050802139037432616,-0.0578947368421049,0.5555555555555556,-0.8995599770422804,-1.0263157894736843,-1.1430517711171662,-1.0161943319838056,0.4668558098480549,500001.0,1.0,0.0,0.0,0.0,0.0
32,0.1336898395721927,-0.11842105263157957,-0.1111111111111111,-0.6791658695236273,-0.6165413533834586,-0.5245231607629428,-0.5182186234817814,-0.0315238635647185,198800.0,1.0,0.0,0.0,0.0,0.0
33,-1.0614973262032097,0.8631578947368415,0.0,-0.43964032906064665,-0.5789473684210527,-0.6416893732970027,-0.611336032388664,0.39689805182523163,345500.0,0.0,0.0,0.0,0.0,1.0
34,-0.8877005347593615,0.9789473684210512,1.1111111111111112,0.8237995025827435,1.0902255639097744,1.0381471389645776,0.9392712550607287,-0.7023012420402245,87700.0,0.0,1.0,0.0,0.0,0.0
35,-0.20320855614973427,0.6078947368421033,-0.2777777777777778,0.01262674574325617,-0.22556390977443608,0.10762942779291552,-0.17813765182186234,-0.3984616354580418,92200.0,0.0,1.0,0.0,0.0,0.0
36,0.36898395721925065,-0.40526315789473616,-0.05555555555555555,-1.3388176774440406,-1.330827067669173,-1.3514986376021798,-1.360323886639676,-0.06451043439883988,137500.0,0.0,0.0,0.0,0.0,1.0
37,-0.719251336898396,1.1578947368421035,-0.8333333333333334,1.6655825521331549,1.0037593984962405,1.1485013623978202,1.1174089068825912,0.5372170733245066,142900.0,0.0,1.0,0.0,0.0,0.0
38,-0.7780748663101605,1.1184210526315777,1.1666666666666667,-0.04706332504304572,-0.02631578947368421,-0.547683923705722,-0.0931174089068826,-0.1979698631864322,103500.0,0.0,1.0,0.0,0.0,0.0
39,-0.7326203208556146,1.1578947368421035,-0.9444444444444444,2.0573942988329827,1.4097744360902256,1.9141689373297002,1.6437246963562753,0.5692957568879642,127500.0,0.0,1.0,0.0,0.0,0.0
40,-0.8609625668449207,0.7868421052631557,-0.8333333333333334,-0.7648746891142146,-0.9398496240601504,-0.6321525885558583,-0.9230769230769231,0.7169787529159577,235600.0,1.0,0.0,0.0,0.0,0.0
41,-0.9759358288770082,1.0105263157894715,0.1111111111111111,-0.49933039984694855,-0.6052631578947368,-0.4305177111716621,-0.5668016194331984,-0.8270853035748063,86400.0,0.0,0.0,0.0,1.0,0.0
42,0.09090909090909194,-0.09210526315789501,0.3333333333333333,-0.23225559594413622,-0.041353383458646614,0.659400544959128,-0.13765182186234817,-0.6709791312023202,93400.0,1.0,0.0,0.0,0.0,0.0
43,-0.9491978609625674,0.8210526315789458,0.5,1.1850009565716473,0.9360902255639098,0.5844686648501363,1.097165991902834,0.9157556270096466,438400.0,0.0,0.0,0.0,1.0,0.0
44,0.09358288770053337,-0.1131578947368419,0.2222222222222222,-0.8138511574516931,-0.7443609022556391,-0.41689373297002724,-0.757085020242915,-0.3651219973519955,109800.0,1.0,0.0,0.0,0.0,0.0
45,-0.9224598930481304,0.8526315789473661,-0.2777777777777778,0.904151520948919,0.5,0.7193460490463215,0.4331983805668016,0.7646428346258121,217300.0,0.0,0.0,0.0,1.0,0.0
46,-0.9866310160427815,0.8526315789473661,-0.8333333333333334,2.206619475798737,1.5676691729323309,1.050408719346049,1.5668016194331984,1.6904860979761682,338200.0,0.0,0.0,0.0,1.0,0.0
47,-0.1711229946524068,-0.007894736842105553,-0.3888888888888889,0.2345513678974555,-0.2518796992481203,-0.23160762942779292,-0.18218623481781376,1.0779648193682623,299700.0,0.0,0.0,0.0,0.0,1.0
48,-0.9385026737967941,0.8736842105263148,0.16666666666666666,-0.3432179070212359,-0.5902255639097744,-0.4550408719346049,-0.5141700404858299,0.26273248849378994,189500.0,0.0,0.0,0.0,1.0,0.0
49,-0.7540106951871688,1.1447368421052604,1.0555555555555556,-0.7847713793763152,-0.9360902255639098,0.10762942779291552,-0.9230769230769231,-0.44869806443477706,112500.0,0.0,1.0,0.0,0.0,0.0
50,-0.90106951871658,0.7999999999999988,0.6111111111111112,-0.37076717046106755,-0.2593984962406015,-0.55858310626703,-0.29554655870445345,-0.0315238635647185,237900.0,1.0,0.0,0.0,0.0,0.0
51,-0.7352941176470599,0.9815789473684191,-1.1666666666666667,-0.37076717046106755,-0.7330827067669173,-0.5613079019073569,-0.6761133603238867,0.9038522161276089,153900.0,0.0,1.0,0.0,0.0,0.0
52,0.15240641711229785,-0.10526315789473822,0.05555555555555555,0.6248325999617371,0.6466165413533834,2.005449591280654,0.3481781376518219,0.4210075026795286,221400.0,1.0,0.0,0.0,0.0,0.0
53,-0.7513368983957236,1.115789473684208,-0.7222222222222222,-0.13124162999808686,0.2556390977443609,-0.3896457765667575,0.2874493927125506,-0.7522350419267386,154300.0,0.0,1.0,0.0,0.0,0.0
54,-0.9064171122994666,0.8421052631578927,-0.3333333333333333,1.092404821121102,0.42105263157894735,0.8201634877384196,0.5182186234817814,1.0289893449341154,258300.0,1.0,0.0,0.0,0.0,0.0
55,-1.029411764705886,0.9210526315789463,0.4444444444444444,1.048019896690262,1.6466165413533835,0.09264305177111716,1.4129554655870444,0.1876804741189081,500001.0,0.0,0.0,0.0,1.0,0.0
56,-0.8155080213903747,0.9789473684210512,-0.7777777777777778,0.4924430839869906,0.7406015037593985,0.1362397820163488,0.5020242914979757,0.13799886514091173,209400.0,0.0,1.0,0.0,0.0,0.0
57,0.05614973262031926,-0.12368421052631536,0.2222222222222222,-0.08685670556724699,-0.2894736842105263,-0.12397820163487738,-0.20242914979757085,0.7880965891179627,342800.0,1.0,0.0,0.0,0.0,0.0
58,-0.7540106951871688,0.6631578947368403,-1.1111111111111112,1.3740195140616032,1.2781954887218046,0.9264305177111717,1.125506072874494,-0.16584074144127095,207900.0,0.0,1.0,0.0,0.0,0.0
59,-0.882352941176471,0.7999999999999988,1.1666666666666667,-0.1541993495312799,0.07142857142857142,0.3637602179836512,0.1417004048582996,-0.2920875102452557,183500.0,1.0,0.0,0.0,0.0,0.0
60,0.05882352941176448,-0.03421052631579011,0.16666666666666666,-0.3325043045724125,0.09022556390977443,-0.1008174386920981,0.04048582995951417,-0.2206670449530295,188700.0,1.0,0.0,0.0,0.0,0.0
61,0.39304812834224623,-0.313157894736843,0.8333333333333334,-1.418404438492443,-1.4511278195488722,-1.3760217983651226,-1.4696356275303644,0.2416997667234097,200000.0,1.0,0.0,0.0,0.0,0.0
62,0.09893048128342381,-0.13684210526315857,0.1111111111111111,-1.4337095848479051,-1.4323308270676691,-1.3256130790190737,-1.3765182186234817,0.6042494168085242,112500.0,0.0,0.0,0.0,0.0,1.0
63,-0.33155080213903654,0.6605263157894724,-0.16666666666666666,0.2774057776927492,-0.23684210526315788,-0.4318801089918256,-0.1862348178137652,0.9508101632936135,151500.0,0.0,1.0,0.0,0.0,0.0
64,-0.9759358288770082,0.9157894736842087,0.5,-0.7465085134876602,-0.7518796992481203,-0.6880108991825613,-0.7773279352226721,-1.042910283084295,113300.0,0.0,0.0,0.0,1.0,0.0
65,0.1096256684491971,-0.10263157894736845,0.6666666666666666,0.14807729098909508,-0.0037593984962406013,0.28201634877384196,0.044534412955465584,-0.12256478153962545,166800.0,1.0,0.0,0.0,0.0,0.0
66,0.005347593582886644,-0.03421052631579011,0.2777777777777778,-0.4128563229385881,-0.6578947368421053,-0.4768392370572207,-0.4291497975708502,0.7215686274509804,251000.0,1.0,0.0,0.0,0.0,0.0
67,0.16577540106952016,-0.16052631578947335,-0.4444444444444444,1.9219437535871438,1.281954887218045,1.0844686648501363,1.2834008097165992,0.9820313977681109,279300.0,1.0,0.0,0.0,0.0,0.0
68,0.06417112299465112,-0.06842105263158021,1.0555555555555556,0.07920413238951597,0.07518796992481203,0.08310626702997276,0.10526315789473684,-0.1015824979509489,213500.0,1.0,0.0,0.0,0.0,0.0
69,-0.31016042780748615,0.026315789473682686,-0.05555555555555555,0.35163573751674,0.06766917293233082,-0.021798365122615803,0.13360323886639677,1.109690435659795,346200.0,0.0,0.0,0.0,0.0,1.0
70,0.03743315508021411,-0.07894736842105367,0.6666666666666666,-0.38071551559211786,-0.575187969924812,-0.5694822888283378,-0.5506072874493927,0.5970367568249167,400000.0,1.0,0.0,0.0,0.0,0.0
71,-0.17914438502673866,0.38684210526315715,-0.2222222222222222,-0.30036349722594224,-0.21428571428571427,0.3773841961852861,-0.2145748987854251,-0.3302187756131392,59800.0,0.0,1.0,0.0,0.0,0.0
72,-0.8342245989304836,0.947368421052629,-0.7777777777777778,0.04323703845418022,-0.40601503759398494,-0.33242506811989103,-0.44129554655870445,0.7565727255532442,187100.0,0.0,1.0,0.0,0.0,0.0
73,-0.21122994652406613,0.49999999999999906,0.2222222222222222,0.24679548498182513,0.2894736842105263,0.6784741144414169,0.29554655870445345,-0.9836958577643278,54100.0,0.0,1.0,0.0,0.0,0.0
74,0.363636363636364,-0.3842105263157893,-0.2777777777777778,-0.19781901664434667,-0.518796992481203,-0.510899182561308,-0.47368421052631576,0.6515099930647502,274400.0,0.0,0.0,0.0,0.0,1.0
75,-0.7727272727272739,1.1605263157894714,-0.2777777777777778,-0.15113832026018748,-0.37593984962406013,-0.21525885558583105,-0.3481781376518219,0.31619696109955264,99800.0,0.0,1.0,0.0,0.0,0.0
76,-0.5454545454545479,0.2131578947368406,-0.5,-0.5092787449779989,-0.39473684210526316,-0.4100817438692098,-0.3562753036437247,-0.3736460500598955,160000.0,1.0,0.0,0.0,0.0,0.0
77,-1.473262032085565,1.723684210526313,-0.3333333333333333,-0.44652764492060454,-0.045112781954887216,-0.3746594005449591,0.012145748987854251,-1.1205346447260578,75000.0,0.0,0.0,0.0,0.0,1.0
78,-1.056149732620323,0.9499999999999987,0.6111111111111112,-0.12588482877367516,-0.3684210526315789,-0.4713896457765668,-0.2834008097165992,1.0804362902717357,410500.0,0.0,0.0,0.0,1.0,0.0
79,-0.9946524064171134,1.0473684210526295,-0.3333333333333333,-0.1564951214845992,0.10526315789473684,-0.0653950953678474,0.0931174089068826,-0.17925729777441524,142100.0,0.0,0.0,0.0,1.0,0.0
80,0.5882352941176486,-0.05526315789473701,-1.3888888888888888,0.15190357757796058,-0.19172932330827067,-0.3106267029972752,-0.22672064777327935,0.3782863627766222,116300.0,0.0,1.0,0.0,0.0,0.0
81,-0.7941176470588243,1.3684210526315763,1.0555555555555556,-0.6546776353548881,-0.41729323308270677,-0.7956403269754768,-0.46963562753036436,-1.1273437992560371,51700.0,0.0,1.0,0.0,0.0,0.0
82,-0.31283422459893134,0.03421052631578824,-0.16666666666666666,-0.6317199158216951,-0.37969924812030076,-0.7425068119891008,-0.5060728744939271,-0.783103209129311,327300.0,0.0,0.0,0.0,0.0,1.0
83,-0.9411764705882355,0.8815789473684186,0.2777777777777778,-0.45953701932274726,-0.6541353383458647,-0.4100817438692098,-0.5748987854251012,0.44345249353760824,185300.0,0.0,0.0,0.0,1.0,0.0
84,-1.056149732620323,0.9631578947368401,1.1666666666666667,-0.2643964032906065,0.19548872180451127,-0.502724795640327,0.17408906882591094,-0.44552045898745346,270800.0,0.0,0.0,0.0,1.0,0.0
85,-0.719251336898396,1.14736842105263,-0.8333333333333334,0.979146738090683,1.830827067669173,0.6553133514986376,1.7246963562753037,-0.44178803354139096,149000.0,0.0,1.0,0.0,0.0,0.0
86,-1.0802139037433187,1.2184210526315764,-0.9444444444444444,-0.13353740195140615,0.0037593984962406013,-0.5871934604904632,-0.3805668016194332,-0.5436731605825611,57500.0,0.0,1.0,0.0,0.0,0.0
87,0.09358288770053337,-0.13421052631579067,-0.2777777777777778,-1.2753013200688732,-0.9924812030075187,-1.231607629427793,-1.0688259109311742,-1.0402874976357104,187500.0,0.0,0.0,0.0,0.0,1.0
88,-0.7780748663101605,1.371052631578946,-0.3333333333333333,-0.8092596135450545,-0.924812030075188,-0.8623978201634878,-0.8947368421052632,0.2557215812369965,93800.0,0.0,1.0,0.0,0.0,0.0
89,0.11764705882352897,-0.09210526315789501,0.3888888888888889,-1.0066960015305146,-0.9774436090225563,-0.611716621253406,-0.9878542510121457,-0.616707647689301,143800.0,1.0,0.0,0.0,0.0,0.0
90,-0.4171122994652418,0.4552631578947355,-0.2222222222222222,0.480198966902621,0.4473684210526316,0.4114441416893733,0.3441295546558704,-0.2143622722400857,60900.0,0.0,1.0,0.0,0.0,0.0
91,-0.9679144385026763,1.4315789473684188,-0.7222222222222222,0.5337669791467381,0.6654135338345865,0.7452316076294278,0.8582995951417004,-0.6943320093310636,63700.0,0.0,1.0,0.0,0.0,0.0
92,0.22459893048128465,-0.07105263157894812,-0.2222222222222222,0.23684713985077482,0.15413533834586465,1.2506811989100817,0.29554655870445345,-0.17799634323182653,129600.0,0.0,1.0,0.0,0.0,0.0
93,0.05882352941176448,-0.128947368421053,0.2777777777777778,-0.0929787641094318,-0.3308270676691729,-0.22888283378746593,-0.3360323886639676,1.4268457222117148,339000.0,1.0,0.0,0.0,0.0,0.0
94,0.09625668449197859,-0.0578947368421049,0.6111111111111112,-0.15266883489573368,0.33458646616541354,1.1880108991825613,0.2874493927125506,-0.44108189899754113,149700.0,1.0,0.0,0.0,0.0,0.0
95,0.3582887700534773,-0.3157894736842109,-1.1666666666666667,1.2102544480581596,0.5488721804511278,0.4645776566757493,0.7327935222672065,1.3304583569762312,240300.0,0.0,0.0,0.0,0.0,1.0
96,0.8128342245989295,-0.40000000000000036,-0.4444444444444444,-0.14807729098909508,0.015037593984962405,0.4100817438692098,0.004048582995951417,-1.0696929575688798,60400.0,0.0,1.0,0.0,0.0,0.0
97,-0.4010695187165781,1.2947368421052603,-0.6666666666666666,-0.12205854218480965,-0.34962406015037595,-1.1144414168937329,-1.1012145748987854,0.7174326965512895,146900.0,0.0,1.0,0.0,0.0,0.0
98,0.3582887700534773,-0.3973684210526325,-0.7222222222222222,0.2291945666730438,0.9849624060150376,-0.2656675749318801,0.8259109311740891,0.20477901771641144,112500.0,0.0,0.0,0.0,0.0,1.0
99,-0.7754010695187191,1.1078947368421042,0.16666666666666666,0.5016261718002678,0.3684210526315789,0.7002724795640327,0.6234817813765182,-0.1197906815459302,95800.0,0.0,1.0,0.0,0.0,0.0
100,0.04278074866310075,-0.015789473684211106,0.3333333333333333,-0.275875263057203,-0.21804511278195488,1.1444141689373297,-0.09716599190283401,0.14289136876615607,148100.0,1.0,0.0,0.0,0.0,0.0
101,0.021390374331550374,-0.0763157894736839,0.2222222222222222,0.7717620049741726,2.011278195488722,0.36103542234332425,2.0,-0.20296324317508363,350000.0,1.0,0.0,0.0,0.0,0.0
102,-0.5561497326203212,0.31315789473684114,-0.6666666666666666,-0.034053950640903004,-0.13157894736842105,-0.039509536784741145,-0.05263157894736842,-0.04201500535905678,163900.0,1.0,0.0,0.0,0.0,0.0
103,-0.18983957219251577,0.5315789473684194,-0.6666666666666666,-0.8521140233403481,-0.6278195488721805,-0.5831062670299727,-0.6234817813765182,-1.3372675115062105,112500.0,0.0,1.0,0.0,0.0,0.0
104,0.7727272727272739,-0.40000000000000036,-0.7222222222222222,-0.26133537401951407,-0.22180451127819548,0.12534059945504086,-0.13360323886639677,-0.6136309186053844,55200.0,0.0,1.0,0.0,0.0,0.0
105,-1.045454545454546,0.9157894736842087,1.1666666666666667,0.949301702697532,0.29699248120300753,0.1008174386920981,0.31983805668016196,1.3844776495807327,500001.0,0.0,0.0,0.0,1.0,0.0
106,-0.882352941176471,0.5999999999999996,-0.05555555555555555,-0.06389898603405395,0.39849624060150374,-0.18664850136239783,0.48582995951417,-0.3562953155538743,179500.0,1.0,0.0,0.0,0.0,0.0
107,0.3770053475935825,-0.4157894736842115,1.1666666666666667,-0.25062177157069065,0.3308270676691729,-0.25885558583106266,0.2834008097165992,-0.498783178866402,215000.0,0.0,0.0,0.0,0.0,1.0
108,0.4491978609625655,-0.40526315789473616,-1.2777777777777777,1.29672852496652,0.34962406015037595,0.47956403269754766,0.4291497975708502,1.4451043439883997,307100.0,1.0,0.0,0.0,0.0,0.0
109,0.23796791443850315,-0.07105263157894812,-1.4444444444444444,1.954084560933614,1.868421052631579,1.3065395095367847,2.0445344129554655,0.3095895592963874,182600.0,0.0,1.0,0.0,0.0,0.0
110,-0.072192513368983,-0.026315789473684556,-0.1111111111111111,0.2215419934953128,0.05639097744360902,0.39645776566757496,0.10121457489878542,0.041107118088392985,206700.0,1.0,0.0,0.0,0.0,0.0
111,0.1229946524064156,-0.07894736842105367,0.5,-0.3738281997321599,-0.22932330827067668,-0.0013623978201634877,-0.18218623481781376,-0.4891999243427275,164600.0,1.0,0.0,0.0,0.0,0.0
112,0.02941176470588224,-0.013157894736843213,0.16666666666666666,-0.4633633059116128,-0.41353383458646614,-0.5708446866485014,-0.3441295546558704,0.24800453943635348,199200.0,1.0,0.0,0.0,0.0,0.0
113,-0.3208556149732632,0.6342105263157879,-0.5,-1.1872967285249665,-1.0451127819548873,-0.7343324250681199,-1.05668016194332,-0.6304772712943699,34400.0,0.0,1.0,0.0,0.0,0.0
114,-1.291443850267381,1.6578947368421026,-0.7777777777777778,-0.8697149416491295,-0.7293233082706767,-1.0463215258855585,-1.0121457489878543,-0.8111972763381881,55000.0,0.0,1.0,0.0,0.0,0.0
115,-1.0080213903743318,0.9526315789473667,-0.16666666666666666,0.06849052994069256,0.33458646616541354,0.1539509536784741,0.2550607287449393,-0.534947355147847,84300.0,0.0,0.0,0.0,1.0,0.0
116,0.29411764705882243,-0.05526315789473701,-0.05555555555555555,0.2919456667304381,0.49624060150375937,0.9904632152588556,0.5141700404858299,-0.40981022634134046,90600.0,0.0,1.0,0.0,0.0,0.0
117,0.42513368983957367,-0.4394736842105263,-0.8888888888888888,1.856131624258657,1.1278195488721805,1.3310626702997275,1.0161943319838056,0.2804867284534394,193500.0,0.0,0.0,0.0,0.0,1.0
118,0.09090909090909194,-0.06578947368421045,0.1111111111111111,-1.159747465085135,-0.7518796992481203,-0.8637602179836512,-0.7408906882591093,-1.1085807956623164,350000.0,1.0,0.0,0.0,0.0,0.0
119,-0.08823529411764672,0.2868421052631566,-1.1666666666666667,1.2867801798354697,1.4097744360902256,0.4482288828337875,1.5668016194331984,-0.41702288632494805,113000.0,0.0,1.0,0.0,0.0,0.0
120,-0.16310160427807494,-0.021052631578948766,-0.7777777777777778,1.5178878898029462,1.3120300751879699,1.8337874659400546,1.4696356275303644,0.5569384023705947,234300.0,0.0,0.0,0.0,0.0,1.0
121,0.17647058823529344,-0.13684210526315857,-0.2777777777777778,0.6363114597283337,0.8082706766917294,1.1008174386920981,0.9311740890688259,-0.26913813757014055,184300.0,1.0,0.0,0.0,0.0,0.0
122,-0.8903743315508029,0.610526315789473,0.6111111111111112,-0.8329825903960206,-0.7706766917293233,-0.9237057220708447,-0.7408906882591093,-0.6144379295126412,279200.0,1.0,0.0,0.0,0.0,0.0
123,0.39304812834224623,-0.13947368421052647,-1.0,0.00650468720107136,-0.22556390977443608,-0.1893732970027248,-0.291497975708502,0.3993190845470022,161200.0,0.0,1.0,0.0,0.0,0.0
124,-0.8235294117647065,1.257894736842104,-0.2222222222222222,0.14731203367132198,-0.10150375939849623,0.02861035422343324,-0.17408906882591094,0.53171931151882,96200.0,0.0,1.0,0.0,0.0,0.0
125,0.10427807486631045,-0.11842105263157957,0.2222222222222222,-0.5911612779797207,-0.38721804511278196,-0.4019073569482289,-0.4251012145748988,-0.5839228295819935,137500.0,1.0,0.0,0.0,0.0,0.0
126,-0.3288770053475951,0.6578947368421045,0.1111111111111111,1.5814042471781136,0.7330827067669173,0.3474114441416894,0.7489878542510121,1.0367568249164618,143300.0,0.0,1.0,0.0,0.0,0.0
127,-0.7379679144385051,0.9605263157894722,-0.2222222222222222,-0.05088961163191123,0.16165413533834586,1.2820163487738419,0.16194331983805668,-0.6392535149107875,59400.0,0.0,1.0,0.0,0.0,0.0
128,-0.5000000000000019,0.08947368421052525,-0.2222222222222222,0.23684713985077482,0.6729323308270677,0.6471389645776566,0.611336032388664,-0.7414917092238826,135300.0,0.0,0.0,0.0,0.0,1.0
129,-0.90106951871658,0.7999999999999988,0.9444444444444444,-0.5046872010713602,-0.39473684210526316,-0.5068119891008175,-0.3724696356275304,0.10894647247966723,235500.0,1.0,0.0,0.0,0.0,0.0
130,-0.34491978609625884,0.6526315789473669,-1.3333333333333333,0.020279318920987183,0.07518796992481203,-0.07493188010899182,0.05263157894736842,-0.1523233087447198,76700.0,0.0,1.0,0.0,0.0,0.0
131,0.072192513368983,-0.09736842105263267,0.5,-0.44576238760283143,-0.5864661654135338,-0.5245231607629428,-0.5951417004048583,-0.08836769434461879,145800.0,1.0,0.0,0.0,0.0,0.0
132,-0.6149732620320857,1.1236842105263134,-1.2777777777777777,1.1566864358140425,0.7706766917293233,0.8637602179836512,1.0,0.3464598701216822,170700.0,0.0,1.0,0.0,0.0,0.0
133,0.072192513368983,-0.11052631578947401,0.2222222222222222,0.18251387028888463,0.09022556390977443,0.167574931880109,0.1659919028340081,0.3782863627766222,231500.0,1.0,0.0,0.0,0.0,0.0
134,-0.9625668449197897,0.9184210526315766,0.16666666666666666,-0.4212741534340922,-0.7669172932330827,-0.8542234332425068,-0.7327935222672065,1.4566546875985125,318200.0,0.0,0.0,0.0,1.0,0.0
